Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4LAg5UkEVajUhGvk51UuZL,"Paul Bunyan's Slingshot","Paul Bunyan's Slingshot","Liquid Mike",2024-02-02,136615,12,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:25:06Z,"power pop,midwest emo","Liquid Mike",0.278,0.938,9,-4.836,1,0.124,0.00485,0.00000134,0.353,0.25,129.732,4
6zpc1sF8pwi50XO0jKuiBu,"You Have A Heart In Me","The Real Truth","Maximiano",2024-09-07,388404,5,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:25:22Z,"","Allow",0.441,0.418,6,-10.1,0,0.0297,0.75,0.353,0.101,0.17,137.824,4
5opHn4tlJd1Oq5Q84NCqqf,"Two Brothers","The Fool","Young Jesus",2024-05-24,130170,10,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:25:42Z,"","Saddle Creek",0.598,0.391,5,-6.651,1,0.0417,0.826,0,0.0837,0.528,89.923,4
5sk89mgPwZyXgD4augi9Rn,"All That","Soul Burger","Ab-Soul,JasonMartin,Thirsty P",2024-11-08,181251,47,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:26:06Z,"hyphy,west coast hip hop","Top Dawg Entertainment",0.812,0.561,4,-4.518,0,0.195,0.0794,0.00478,0.46,0.502,98.018,4
7kpgIOmMirIonrmuFMMFqB,"Harm’s Way","Harm's Way","Ducks Ltd.",2024-02-09,204160,18,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:26:28Z,"jangle pop","Carpark Records",0.401,0.911,7,-5.616,1,0.0367,0.0000391,0.618,0.363,0.818,163.935,4
7I20yqgoGEEfXBK8YNICJ8,"Life Is","Here in the Pitch","Jessica Pratt",2024-05-03,188293,36,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:26:47Z,"","Mexican Summer",0.678,0.338,2,-11.926,1,0.0256,0.75,0.00584,0.0639,0.38,103.985,4
5vNLTNhYmBGFQ9BXAHAWI6,"Perfume","Smitten","Pale Waves",2024-09-27,219964,38,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:27:10Z,"","Dirty Hit",0.505,0.891,9,-5.515,1,0.0287,0.0000893,0.00000459,0.0847,0.657,93.003,4
45ZAsEXNqxpB7krlsLvddC,"Carousel Horses","Paradise Pop. 10","Christian Lee Hutson",2024-09-27,276946,34,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:27:25Z,"","Anti/Epitaph",0.497,0.616,2,-8.716,1,0.0311,0.00977,0.000529,0.108,0.428,146.033,4
0q1FeGOHG0q6OtAhyNRnEb,"War Isn't Murder","Hells Welles","Jesse Welles",2024-07-04,195500,48,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:27:46Z,"folk punk,folk","Jesse Welles",0.645,0.298,3,-11.739,1,0.0632,0.817,0,0.149,0.868,137.888,4
61fAuX95EfcrmZ7hEHkQiP,"Impressively Average","The Future Is Our Way Out","Brigitte Calls Me Baby",2024-08-02,198761,25,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:28:16Z,"","ATO Records",0.357,0.93,5,-3.139,1,0.0465,0.0126,0,0.197,0.555,85.76,4
0tTswRMYdSwRN99H1TT1DH,"The Fences of Stonehenge","Dulling The Horns","Wild Pink",2024-10-04,158146,41,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:28:38Z,"","Fire Talk",0.638,0.586,8,-9.044,1,0.0317,0.0000578,0.0513,0.426,0.81,117.002,4
57BmqcNsoF0VJBXaBFA6Rd,"Mythologize Me","Going Through It","Eliza McLamb",2024-01-19,173344,36,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:28:55Z,"","Royal Mountain Records",0.721,0.537,7,-9.133,1,0.0445,0.101,0.0000173,0.17,0.469,124.032,4
40Ywops1VqY1e9jy7SJmw0,"Cockaigne","Slow Country","Conor Lynch",2024-03-29,235000,3,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:29:09Z,"","Conor Lynch",0.428,0.685,0,-9.383,1,0.0318,0.0792,0.109,0.343,0.745,160.3,4
1GSTBJv8vb5zgiKtERUrf8,"Mood Ring","Poetry","Dehd",2024-05-10,177080,36,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:30:03Z,"","Fat Possum",0.801,0.713,9,-4.973,0,0.0346,0.197,0.00276,0.146,0.742,126.014,4
7xirsc4C8HWTLn7rrGiX22,"HUMBLE ME","Michael & The Mighty Midnight Revival, Songs For Sinners And Saints","Killer Mike",2024-11-22,176521,23,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:30:33Z,"southern hip hop,alternative hip hop","Loma Vista Recordings",0.713,0.804,1,-4.462,1,0.226,0.0176,0,0.342,0.319,138.02,4
3IgwLrZC7FXDDh7CsZXU9C,"Please Don't Die","Peachy","The Rhythm Method",2024-03-08,233178,2,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:30:56Z,"","Moshi Moshi Records",0.54,0.591,0,-9.541,1,0.026,0.0727,0.00143,0.0851,0.252,99.981,4
2E6DorRTkZo1CO6dBcg7C6,"Cubic Zirconia","Blue Raspberry (Deluxe)","Katy Kirby",2024-07-12,244218,9,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:31:15Z,"","Anti/Epitaph",0.668,0.521,1,-7.654,1,0.0249,0.201,0.00012,0.101,0.678,98.996,4
1wcO4LAHHq4swYyAGsDEbi,"Blue Kite","Red Mile","Crack Cloud",2024-07-26,371280,24,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:31:28Z,"post-punk","Jagjaguwar",0.667,0.429,6,-7.019,1,0.0325,0.0186,0.0024,0.0879,0.645,120.036,4
4jkJUXrUF5t0jDFDOjOybf,"ATM","Our Brand Could Be Yr Life","BODEGA",2024-04-12,160346,24,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:33:20Z,"post-punk","Chrysalis Records",0.728,0.855,5,-5.523,0,0.0518,0.0404,0.000169,0.221,0.918,94.4,4
4w2GLmK2wnioVnb5CPQeex,"360","BRAT","Charli xcx",2024-06-07,133805,78,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:33:36Z,"hyperpop,art pop","Atlantic Records",0.857,0.62,0,-8.13,1,0.0472,0.646,0.244,0.0934,0.796,120.042,4
074rJtJXTSCssWwmClyr1n,"People Will Say We're In Love","Roadrunner!","Kaitlin Butts,Cleto Cordero",2024-06-28,292400,14,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:33:48Z,"red dirt,texas country","Kaitlin Butts",0.405,0.112,7,-13.375,1,0.0334,0.606,0.00000717,0.1,0.173,127.951,4
50UZxTjR6a7P3IiuvSxg8q,"Heaven's a Dive Bar","Dusk","Darryl Rahn",2024-02-08,172500,18,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:34:07Z,"","Darryl Rahn",0.407,0.423,2,-8.856,1,0.0287,0.822,0.0000751,0.162,0.466,167.508,3
0ySkMC5CSdVFuBkiEDCQfF,"Panther City","Leon","Leon Bridges",2024-10-04,247666,54,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:34:21Z,"retro soul","Columbia",0.757,0.632,2,-8.677,1,0.0346,0.162,0.0000128,0.133,0.687,125.01,4
1qjdgDgapvORPzzB45Qi1F,"Pretty Girls","Real Deal","Honeyglaze",2024-09-20,234566,43,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:34:42Z,"","Fat Possum",0.591,0.762,7,-6.203,1,0.0322,0.019,0.593,0.115,0.601,140.979,4
5IXA8J6Xugs507nAzwSa5F,"Sinner","Prelude to Ecstasy","The Last Dinner Party",2024-02-02,176483,59,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:35:07Z,"","Universal-Island Records Ltd.",0.58,0.828,7,-4.713,1,0.0305,0.00144,0.00927,0.0983,0.359,101.984,4
5ywWzoH8TFmthpebFjCyR3,"365","Tigers Blood","Waxahatchee",2024-03-22,187440,34,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:35:28Z,"chamber pop","Anti/Epitaph",0.545,0.209,0,-5.541,1,0.0401,0.822,0,0.106,0.433,160.73,3
5no45umBLq3lSZWVSGsUVt,"Wish On The Bone","Wish On The Bone","Why Bonnie",2024-08-30,232765,22,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:35:44Z,"bedroom pop","Fire Talk",0.507,0.523,2,-8.26,1,0.0288,0.238,0.00436,0.174,0.548,104.879,3
6F49TZfQKs658WuxeKgF4R,"Missing Out","Chaos Angel","Maya Hawke",2024-05-31,217320,46,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:36:02Z,"","Mom+Pop",0.642,0.587,8,-9.186,1,0.049,0.576,0.0794,0.0856,0.897,160.009,4
6IJ12lEHwsg6CCiiqtuyZ1,"We Are Where We Are","Worldviews","Annabel",2024-06-14,157822,1,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:36:18Z,"midwest emo,emo","Tiny Engines",0.508,0.484,2,-11.444,1,0.0399,0.00101,0,0.122,0.0556,124.934,4
4xM7eyETzrQ7ag6CTy05QT,"CHANEL PIT","WORLD WIDE WHACK","Tierra Whack",2024-03-15,168000,35,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:36:39Z,"alternative r&b","Interscope Records",0.934,0.276,11,-5.685,0,0.285,0.44,0,0.114,0.657,135.14,4
2rnrN6Xkb8CdfcwfbZmcob,"All the Ways (feat. Ray LaMontagne)","Mind, Man, Medicine","The Secret Sisters,Ray LaMontagne",2024-03-29,218747,50,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:36:54Z,"americana","New West Records",0.448,0.402,11,-8.158,1,0.03,0.639,0.000237,0.111,0.514,183.559,3
7wLShogStyDeZvL0a6daN5,"TEXAS HOLD 'EM","COWBOY CARTER","Beyoncé",2024-03-29,233456,72,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:37:07Z,"","Parkwood Entertainment/Columbia",0.727,0.711,2,-6.549,1,0.078,0.582,0,0.158,0.375,110.012,4
7mYTcajvGEU4LZeHQ8V5w2,"We Make Hits","Where’s My Utopia?","Yard Act",2024-03-01,182606,41,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:37:21Z,"post-punk","Universal-Island Records Ltd.",0.648,0.889,1,-3.969,1,0.064,0.0573,0,0.0513,0.826,110.012,4
6RO6Qx1tiKfz7DM64r0e80,"Girls Like You","Crazy Woman","Cloudy June",2024-11-01,165323,31,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:37:37Z,"","Columbia/IRRSINN Aufnahmen",0.676,0.764,9,-4.713,0,0.0982,0.0482,0,0.0752,0.485,104.054,4
4Z1zIN7RH37gBqFf7ap9cY,"Gods Under The Mountain","Still + Bright","Amythyst Kiah",2024-10-25,235186,17,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:37:52Z,"roots rock,gothic country,americana","Rounder",0.521,0.721,4,-7.532,0,0.0335,0.162,0,0.364,0.632,79.994,4
2D95Uh41ewhOwnshoHfL3l,"Forever","Hovvdy","Hovvdy",2024-04-26,208440,37,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:38:06Z,"","Arts & Crafts Productions Inc.",0.588,0.68,7,-7.586,1,0.027,0.287,0.211,0.323,0.395,93.016,4
1J2prWTjfIrfjQBHa74RH4,"AM I?","OBSERVATIONS FROM A CROWDED ROOM","Joy Oladokun",2024-10-18,196008,34,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:38:20Z,"","Joy Oladokun",0.573,0.542,9,-8.333,1,0.0526,0.673,0,0.381,0.456,81.088,4
7uHpXA3rYfs1EqFHogCwDj,"All In My Head","No Obligation","The Linda Lindas",2024-10-11,201187,46,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:38:37Z,"","Epitaph",0.536,0.861,0,-4.443,1,0.0511,0.0111,0.00000372,0.114,0.713,145.017,4
0hRS0vTwEtGQrpOHqIEJBB,"God Of Everything Else","Clouds In The Sky They Will Always Be There For Me","Porridge Radio",2024-10-18,204880,41,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:38:58Z,"","Secretly Canadian",0.225,0.63,3,-5.92,1,0.0316,0.219,0.000486,0.365,0.473,172.93,4
6jxUeiH8b8yO6RBqmK8dc4,"DYNAMITE ●~*","stop and smell the lightning","annie hamilton",2024-11-01,209690,20,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:39:12Z,"","Annie Hamilton",0.843,0.527,8,-7.579,1,0.0345,0.413,0.549,0.203,0.691,123.011,4
4en3xAIagTLEs5bu4gWIY2,"I Guess Time Just Makes Fools of Us All","Mahashmashana","Father John Misty",2024-11-22,515500,46,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:39:35Z,"chamber pop","Sub Pop Records",0.638,0.733,7,-6.976,1,0.0419,0.00533,0.000869,0.274,0.884,105.005,4
1GJp4q2oCFD7MIdPCkXdgZ,"Your Own Ride Home","Love Letters","Janelane",2024-04-12,211684,1,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:39:50Z,"","Kingfisher Bluez",0.51,0.829,9,-3.496,1,0.0284,0.0964,0.000025,0.134,0.545,130.009,4
0y2O2HwEenaEdHBGR32Lef,"Messages","Mirror Starts Moving Without Me","Pom Pom Squad",2024-10-25,164086,34,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:40:06Z,"","City Slang",0.394,0.806,0,-7.503,1,0.0371,0.000412,0,0.0939,0.412,153.937,4
1M85TKTcVbdwGmItMd4Qi1,"Karaoke","All Again","Queen of Jeans",2024-06-28,223759,24,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:40:19Z,"","Memory Music",0.58,0.892,11,-2.886,1,0.0399,0.00297,0,0.113,0.619,112.025,4
0NR5YFI0lG5K5o1b5E8vij,"We Don’t Want Your Cookies","The Cleanest of Houses Are Empty","Carly Cosgrove",2024-06-14,124750,23,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:40:36Z,"midwest emo,math rock,emo","Many Hats Distribution",0.598,0.806,9,-3.672,1,0.0711,0.00926,0,0.0988,0.396,114.352,4
1L6KLyg9xR0La4y6iwNoiz,"Die For Me (feat. Lil Yachty)","Glimmer of God","Jean Dawson,Lil Yachty",2024-10-18,206960,42,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:40:54Z,"","Handwritten Records",0.588,0.537,3,-6.244,1,0.0358,0.314,0,0.0848,0.205,131.814,4
03TWR8Pj2dYpXiCbhuncQb,"Wish You Well","Rose Main Reading Room","Peel Dream Magazine",2024-09-04,166228,40,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:41:10Z,"shoegaze,dream pop","Topshelf Records",0.471,0.844,5,-8.481,1,0.0305,0.2,0.917,0.228,0.89,82.003,4
2Pul6SaLL8e0sQhJDBVOr1,"DUMB","THE VANDALIST","Noga Erez",2024-09-20,136537,52,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:41:25Z,"","Atlantic Records/Neon Gold",0.918,0.398,2,-6.849,1,0.168,0.0958,0.0000166,0.0767,0.687,93,4
0gHh8O97smBg8KamiTiOY6,"Dead Homies (feat. BLKPRL & Elmiene)","DAROLD","A$AP Ferg,BLKPRL,Elmiene",2024-11-08,233137,28,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:41:38Z,"rap","RCA Records Label",0.357,0.474,6,-6.425,0,0.0327,0.278,0.00000755,0.0729,0.344,120.45,3
7hZjNFPZsglEWpy87XxMXE,"I See It Now","Songs From A Thousand Frames Of Mind","Kate Bollinger",2024-09-27,207778,33,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:41:52Z,"","Ghostly International",0.491,0.389,5,-10.48,1,0.0303,0.682,0.00601,0.0879,0.409,96.896,4
34qaGPDvfWqp3F4iD5nGhf,"You Need Me Now? (feat. Sabrina Carpenter)","I'M DOING IT AGAIN BABY!","girl in red,Sabrina Carpenter",2024-04-12,186377,61,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:42:14Z,"bedroom pop","Columbia",0.543,0.854,7,-4.4,0,0.172,0.00397,0,0.0335,0.644,144.037,4
5IJg89vIvi2AWSc1lUVFAc,"My Blood","What A Devastating Turn of Events","Rachel Chinouriri",2024-05-03,217237,43,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:42:26Z,"","Parlophone UK",0.265,0.634,0,-6.393,1,0.0464,0.377,0.00000147,0.0742,0.427,60.472,4
2drUJuTGdbYofkSkPHjefC,"Blue Ruin","Dust","Say Lou Lou",2024-11-22,250293,29,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:42:41Z,"","Cosmos",0.534,0.559,9,-7.602,1,0.0353,0.0383,0.021,0.0943,0.252,138.069,4
0SNcfNM0XZG5A5LFRdi0W5,"Lullaby for the Lost","East My Love","Current Joys",2024-10-11,360592,34,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:42:58Z,"","Secretly Canadian",0.76,0.32,2,-6.929,1,0.038,0.549,0.00241,0.156,0.22,102.01,4
6liSKA1Va8rggh6HxKHaYr,"Perfect Hand","Box for Buddy, Box for Star","This Is Lorelei",2024-06-14,248535,37,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:44:04Z,"","Double Double Whammy",0.805,0.909,0,-7.104,1,0.0466,0.201,0.439,0.0678,0.787,119.973,4
537mVBuMmwMGk29mXYnYlD,"No Sun To Burn (for brass)","All Life Long","Kali Malone",2024-02-09,192000,33,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:44:17Z,"drone,ambient,dark ambient,minimalism,experimental","Ideologic Organ",0.0679,0.0775,10,-16.481,1,0.0424,0.945,0.965,0.109,0.0388,73.808,3
3HXESOHmMWDCe3hCP8UcpF,"Join Our Death Cult","The Joy of Sects","Chemtrails",2024-01-19,197910,3,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:44:29Z,"","PNKSLM Recordings",0.497,0.96,4,-4.629,1,0.0544,0.0000319,0.000267,0.543,0.541,164.886,4
5dzIwdTUmRpwKuRAWBtwhl,"Burial Ground","As It Ever Was, So It Will Be Again","The Decemberists,James Mercer",2024-06-14,244773,35,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:44:45Z,"chamber pop,baroque pop,indie folk","YABB Records",0.558,0.753,0,-5.16,1,0.0274,0.414,0.0408,0.135,0.638,123.518,4
7MJ0SlbFj45VLLG6flL9xo,"Dribble Dribble","Mirror, Reflect","Amy O",2024-05-10,196020,12,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:45:00Z,"","Winspear",0.751,0.664,9,-8.24,1,0.0398,0.323,0.856,0.206,0.735,112.01,4
0HAINtaU1RYRaxFVgfzFzP,"Lexicon","ROLLERCOASTER","Cadence Weapon",2024-04-19,133408,0,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:45:13Z,"experimental hip hop","MNRK Music Group",0.733,0.725,8,-10.099,1,0.0995,0.00186,0.00555,0.0919,0.274,149.991,4
16pqX7dYiYQB3KBpOHndW4,"Starving (feat. Teezo Touchdown)","TRENCH","AUDREY NUNA,Teezo Touchdown",2024-10-18,220346,36,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:45:25Z,"alternative r&b","Arista Records",0.8,0.492,8,-6.389,0,0.047,0.439,0.000687,0.105,0.807,119.965,4
4IorOYjiwLW9BLj5P0KELy,"Pluto","Where the Butterflies Go in the Rain","Raveena",2024-06-14,213349,42,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:45:36Z,"alternative r&b","Moonstone Recordings, LLC / EMPIRE",0.653,0.673,8,-5.427,1,0.0828,0.142,0.0000327,0.154,0.529,95.043,4
5ITG0Q1FNMmKmnVKqyp9sq,"Blue Flame","How To Begin","Downhaul",2024-09-20,158737,3,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:45:49Z,"","Self Aware Records",0.556,0.757,4,-4.74,1,0.0358,0.00089,0.00613,0.0755,0.743,127.998,4
