Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1oZEknPBDGQ1gHbHBevJ4P,"Am I Right or Amarillo","The Marfa Tapes","Jack Ingram,Miranda Lambert,Jon Randall",2021-05-07,211493,22,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:38:29Z,"texas country,red dirt,country","Vanner Records/RCA Records Label Nashville",0.565,0.304,4,-9.614,1,0.033,0.868,0,0.202,0.462,123.372,4
1CLnmxh6Inys4vSibwM4ud,"Commit","I Won't Care How You Remember Me","Tigers Jaw",2021-03-05,153589,21,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:39:00Z,"midwest emo,pop punk,emo,emo pop,math rock","Hopeless Records",0.6,0.871,2,-3.58,0,0.05,0.0324,0,0.117,0.778,117.981,4
4DxsImqjbzGuaukd2LYONw,"Mold","Inside Every Fig is a Dead Wasp","Lunar Vacation",2021-10-29,225560,31,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:39:22Z,"","Keeled Scales",0.606,0.564,2,-6.944,1,0.0273,0.0174,0.000429,0.493,0.358,116.02,4
3ArnNhm8z0ScjDKfGHSBRk,"Hard Drive","An Overview on Phenomenal Nature","Cassandra Jenkins",2021-02-19,327440,33,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:41:16Z,"","Ba Da Bing!",0.589,0.627,9,-11.463,1,0.0359,0.299,0.566,0.0747,0.555,106.999,4
0g7FTOpwOg90HLXOPioFK3,"It's Still Cool If You Don't","Sunflower","Briston Maroney",2021-04-09,237413,38,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:41:34Z,"","Canvasback/ATL",0.597,0.655,9,-6.188,1,0.0299,0.00473,0.0000515,0.607,0.36,121.06,4
7brBeAX3RT0CMh3qbTBrIP,"Blouse","Sling","Clairo",2021-07-16,195376,52,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:42:15Z,"bedroom pop","Republic Records",0.324,0.116,7,-20.332,1,0.0331,0.947,0.000286,0.147,0.399,144.524,3
0naG5PyrfwJQ0xtuQ1BGCM,"Across That Fine Line","A Way Forward","Nation of Language",2021-11-05,325325,39,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:42:39Z,"synthpop","Play It Again Sam",0.618,0.651,9,-7.811,1,0.0417,0.00808,0.688,0.646,0.965,169.995,4
3LXWz3LTASiVb63HWc7Wa7,"Hold U","Any Shape You Take","Indigo De Souza",2021-08-27,256664,41,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:44:23Z,"","Saddle Creek",0.838,0.402,9,-11.474,0,0.0333,0.00693,0.00417,0.067,0.595,107.019,4
02X75Hn5XDRg60ZtLYLCqi,"Liquid Love","Flora Fauna","Billie Marten",2021-05-21,231880,33,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:45:33Z,"","Fiction Records",0.601,0.428,11,-8.407,1,0.0288,0.538,0.026,0.0856,0.327,77.998,4
6DD4ibUSg5HXgW0SqWEmTE,"Nostalgia Will Kill You","Golden Doubt","Quivers",2021-06-11,217920,1,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:27:22Z,"jangle pop","Ba Da Bing!",0.434,0.444,0,-7.193,1,0.029,0.0507,0.000819,0.114,0.255,101.876,3
1sDovYD581U1a5hk1QLBcs,"Best of Me","All The Ways We Are Together","Dreamer Boy",2021-04-22,157746,15,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:46:40Z,"bedroom pop","slowplay/Harvest Records",0.561,0.746,11,-6.174,1,0.073,0.106,0,0.163,0.684,166.075,4
3QJeoc1zpfv2lKstjT5V6b,"Lonesome Times","Strawberry Mansion","Langhorne Slim",2021-01-29,113400,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:52:45Z,"indie folk,americana","Dualtone Music Group, Inc.",0.581,0.322,1,-11.831,1,0.0357,0.928,0.0046,0.178,0.582,115.335,4
2ik8UFH9uZK065mFeoQoz9,"Deja","Deja","Bomba Estéreo",2021-09-10,230893,38,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:52:59Z,"latin alternative","Sony Music Latin",0.644,0.831,11,-7.118,0,0.0334,0.138,0.424,0.115,0.252,104.996,4
0j2yKJVlQYrUFdJ4M0ifGM,"Simple Fix","Before We Met","Moonroof",2021-03-12,252443,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:54:11Z,"","Moonroof",0.598,0.819,7,-6.481,1,0.0435,0.203,0,0.134,0.652,120.943,4
5NHg2VBnY9TLy8WnM86PQu,"Syrup","Last Year Was Weird, Vol. 3","Tkay Maidza",2021-07-09,145964,11,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:54:57Z,"alternative r&b","4AD",0.854,0.498,1,-9.105,1,0.266,0.0442,0.0000145,0.0758,0.275,106.011,4
4oeCkk5qcfp1KcC8d5vn3Y,"Gold","Rosegold","Ashley Monroe",2021-04-30,198091,13,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:56:36Z,"country","Mountainrose Sparrow, LLC",0.662,0.321,0,-12.06,1,0.0468,0.353,0.000225,0.394,0.183,102.924,4
2XIJnykS38qV29dEoEMBKl,"I Do This All The Time","Prioritise Pleasure","Self Esteem",2021-10-22,293173,39,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:56:15Z,"","Fiction",0.686,0.65,10,-8.079,0,0.111,0.00877,0.0000934,0.362,0.615,92.007,4
6Yhb7neyjjKni8SpCDav1u,"Deliverance","Ten Songs of Worship and Praise for our Tumultuous Times","St. Lenox",2021-06-11,192542,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:58:11Z,"","Don Giovanni Records",0.557,0.728,7,-7.663,1,0.0416,0.222,0,0.18,0.631,88.02,4
0LyCSWeijWECQa0rbB35V2,"Feels Right","Polydans","Roosevelt",2021-02-26,274716,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T18:58:47Z,"nu disco","City Slang",0.587,0.949,5,-4.182,0,0.122,0.00939,0.00268,0.413,0.942,106.209,4
1h8VYKwxdY5Vx8g7jYDJV8,"I'm not a mother, but I have children","I’m not a mother, but I have children","Shungudzo",2021-06-18,220165,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T19:08:40Z,"","BMG Rights Management (US) LLC",0.278,0.459,4,-6.141,0,0.0305,0.642,0.00065,0.185,0.111,122.267,5
4HOsVv1uK6DS0gYKBCWMGv,"American Honey","Voyager","Current Joys",2021-05-14,253010,41,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T19:09:19Z,"","Secretly Canadian",0.433,0.501,3,-8.89,1,0.0346,0.503,0.0177,0.0945,0.252,204.06,4
1GKdMtwcB3oi0uwr4M1B5G,"Low Era","Projector","Geese",2021-10-29,254886,32,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T19:09:42Z,"","Partisan / Play It Again Sam",0.551,0.788,10,-6.279,1,0.0405,0.000168,0.000695,0.118,0.312,110.961,4
3ULLSWSWdHM7B9GKT3llMR,"Maid Marian's Toast","Cooler Returns","Kiwi jr.",2021-01-22,143093,9,mmr4r23xnc6oh1c77lysfbqg4,2021-12-23T19:10:43Z,"jangle pop","Sub Pop Records",0.496,0.75,7,-5.956,1,0.0337,0.00551,0.000127,0.548,0.597,134.05,4
3jNyZoy1vOoWKLDcKhgPjK,"Postcards From The Edge","Postcards From The Edge","Guy Blakeslee",2021-02-05,239512,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:29:20Z,"drone","Entrance Records & Tapes",0.124,0.741,4,-5.403,0,0.055,0.049,0.0000131,0.543,0.431,179.632,4
3zhZfDhyKtAPRtdSMVun3a,"Lost Again","Music","Benny Sings",2021-04-09,171549,19,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:29:40Z,"","Stones Throw Records",0.783,0.433,11,-11.033,0,0.254,0.569,0.00415,0.0786,0.822,201.796,4
2rBTkEH09333YNk6kKjtUm,"Sword","Show Me How You Disappear","IAN SWEET",2021-03-05,182560,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:29:57Z,"","Polyvinyl Records",0.636,0.602,7,-5.329,1,0.0285,0.265,0.000199,0.174,0.563,100.011,4
1JwK8tDSgMNXENrG2Jq7v1,"Lows","PINK PLANET","Pink Sweat$",2021-02-12,196679,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:30:23Z,"","Atlantic Records",0.643,0.446,2,-8.727,1,0.0479,0.575,0.00000408,0.239,0.635,131.95,4
03HGmuDW5iVxZwbUfXagbr,"I Shall Not Be Moved (with Francesco Turrisi)","They're Calling Me Home (with Francesco Turrisi)","Rhiannon Giddens,Francesco Turrisi",2021-04-09,298520,18,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:30:48Z,"folk,americana","Nonesuch",0.42,0.357,2,-7.256,1,0.0332,0.866,0,0.319,0.554,144.772,4
3rRvWp9Q9inCr8aur5sakq,"Everything You Wanted","Maximum Sorrow!","Desperate Journalist",2021-07-02,379266,7,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:31:08Z,"post-punk,cold wave","Fierce Panda Records",0.598,0.819,2,-8.848,1,0.0356,0.0127,0.357,0.319,0.484,117.988,4
5DHeAWw96xgE5D5DMGW3ci,"3000 Miles (Baby Baby)","Valencia","Yeek",2021-03-19,142626,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:31:37Z,"bedroom pop","Yeek, Inc.",0.643,0.638,10,-7.753,0,0.0424,0.00675,0.0000178,0.132,0.959,77.505,4
7GhMJTCqZAzCX5K8gjff4F,"22 Break","22 Break","Oh Wonder",2021-10-08,202085,9,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:32:04Z,"","Universal-Island Records Ltd.",0.523,0.811,2,-7.125,1,0.0747,0.502,0.146,0.0873,0.476,105.987,4
6VaoaKC6LEmOD64k47lnvz,"How Lonely Are You?","Modern Fiction","Ducks Ltd.",2021-10-01,178626,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:32:20Z,"jangle pop","Carpark Records",0.396,0.959,7,-6.057,1,0.0984,0.0000024,0.44,0.327,0.457,151.095,4
23ZI5Ufybsb0p2xHrMFnzB,"Swing","Local Valley","José González",2021-09-17,213040,25,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:32:59Z,"indie folk","Mute",0.818,0.526,11,-11.942,1,0.174,0.686,0.792,0.116,0.923,99.989,4
00Dt6o6eBL2Ml9oBiQ8mOk,"Highway","Cool","Colleen Green",2021-09-10,205390,18,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:33:23Z,"","Hardly Art",0.82,0.377,7,-9.031,1,0.0454,0.0195,0.75,0.252,0.683,110.035,4
6NpnneI7QmyW69KoPu75gH,"Once More For The Ocean","Parallel Timeline","Slothrust",2021-09-10,217159,25,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:33:44Z,"","Dangerbird Records",0.511,0.964,11,-4.726,0,0.155,0.0131,0,0.176,0.641,163.885,4
5z9miNnG1h6rnMzP72w6oj,"TO YOUR FACE","MOONLIT FOOLS","Sam Dew",2021-02-26,196320,7,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:34:03Z,"","RCA Records Label",0.723,0.396,2,-7.243,0,0.0398,0.906,0.0177,0.0969,0.403,130.588,4
42Sexs5jul98Dr3iuSQddo,"The Shining but Tropical","A Billion Little Lights","Wild Pink",2021-02-19,291613,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:34:27Z,"","Royal Mountain Records",0.501,0.792,4,-7.31,1,0.0255,0.00708,0.00318,0.67,0.645,88.014,4
20bNmfHntXFvYInCEQZYfp,"White Woman’s Instagram","INSIDE","Bo Burnham",2021-06-10,240926,48,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:35:07Z,"comedy","Bo Burnham",0.652,0.768,5,-8.632,1,0.0886,0.227,0.00000737,0.159,0.588,150.052,4
4SwVWcia2JyWFTNHkFZ2tA,"Stay Alive","When Smoke Rises","Mustafa",2021-05-28,181372,36,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:35:26Z,"","Regent Park Songs",0.561,0.182,5,-15.408,1,0.0352,0.905,0.0000202,0.498,0.447,86.092,4
63XL3zq0ygCIpcsTmNLLM7,"Name Ring Bell","Folarin II","Wale",2021-10-22,188000,18,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:35:53Z,"","MMG/Warner Records",0.697,0.722,5,-5.049,1,0.0947,0.035,0.00000101,0.167,0.643,175.874,4
1iRZeM32kxhqW1W111q8sz,"Earth to God","Green Blue + Indigo Violet","COIN",2021-03-12,199560,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:36:13Z,"","The Committee for Sound & Mind",0.341,0.474,4,-9.858,1,0.0423,0.709,0.00416,0.344,0.166,143.444,4
1N3I51eE9jOK3LWT0KRVpt,"Herald","Herald","Odette",2021-02-05,223201,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:36:34Z,"","EMI Australia",0.542,0.838,10,-6.083,0,0.0446,0.0638,0.000214,0.096,0.434,175.53,3
7ol0CQpJB5jFYaGIsQ8qIf,"Go Back","Surrounded","Motorists",2021-09-03,185493,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:36:52Z,"power pop,jangle pop","Motorists",0.431,0.714,9,-9.516,1,0.0366,0.000822,0.0281,0.11,0.536,147.393,4
1ju73AWdFpJwhXSakHMWRh,"two o'clock","i'm the same age i was last year.","Swelo",2021-10-22,177000,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:37:17Z,"","swelo",0.68,0.532,1,-8.68,1,0.322,0.363,0,0.587,0.656,99.961,4
0dSV9jmXcPOXOyDtP8D89M,"Over You","Introducing...","Aaron Frazer",2021-01-08,159105,30,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:37:40Z,"retro soul","Dead Oceans",0.687,0.685,6,-6.823,1,0.0488,0.115,0.0554,0.0733,0.911,140.639,4
