Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1sB5d7gdoCjspRwmRPi3wo,"Manakins","Balloonerism","Mac Miller,Dylan Reynolds",2025-01-17,189100,63,mmr4r23xnc6oh1c77lysfbqg4,2025-01-18T16:18:35Z,"","Warner Records",0.563,0.668,9,-7.338,1,0.135,0.192,0.0000979,0.134,0.26,144.147,4
45UKpYwpV9lyb1w790xEm1,"Rick's Piano","Balloonerism","Mac Miller",2025-01-17,308427,65,mmr4r23xnc6oh1c77lysfbqg4,2025-01-18T16:18:35Z,"","Warner Records",0.445,0.65,8,-6.917,0,0.173,0.763,0.00116,0.22,0.257,138.318,4
7e2EekCKjjntMR2ZMAMau0,"Tomorrow Will Never Know","Balloonerism","Mac Miller",2025-01-17,713090,62,mmr4r23xnc6oh1c77lysfbqg4,2025-01-18T16:18:35Z,"","Warner Records",0.308,0.309,2,-13.849,1,0.0417,0.69,0.638,0.0805,0.0462,130.171,4
76TgZwOyAgCPC9U8sYVhXH,"sylvia's place ;; tricks","eavesdropper ;; death stories","MEGGO",2025-01-22,205999,20,mmr4r23xnc6oh1c77lysfbqg4,2025-01-26T02:31:09Z,"","Badass & Wholesome Productions",0.422,0.279,0,-15.995,1,0.0391,0.956,0.325,0.237,0.184,100.225,4
270k6zq4gp032BZdtZPf8r,"brooklyn pt. 1","eavesdropper ;; death stories","MEGGO",2025-01-22,179142,2,mmr4r23xnc6oh1c77lysfbqg4,2025-01-26T02:31:09Z,"","Badass & Wholesome Productions",0.587,0.388,6,-14.329,1,0.0352,0.866,0.0103,0.141,0.282,119.954,4
5YDCRlml82eU7xwvESLP4I,"staircase dreams (we'd be together)","eavesdropper ;; death stories","MEGGO",2025-01-22,51028,2,mmr4r23xnc6oh1c77lysfbqg4,2025-01-26T02:31:09Z,"","Badass & Wholesome Productions",0.375,0.0587,6,-22.73,0,0.0583,0.934,0.764,0.121,0.301,70.695,4
5Sgwg9vC1vCyQl0kNaVqFh,"for many years","eavesdropper ;; death stories","MEGGO",2025-01-22,180289,2,mmr4r23xnc6oh1c77lysfbqg4,2025-01-26T02:31:09Z,"","Badass & Wholesome Productions",0.548,0.302,2,-15.586,1,0.0436,0.911,0.00114,0.159,0.296,119.958,4
1L0XL57et0R09HyRK3Uh57,"i'll think of you later (i find you in everything)","eavesdropper ;; death stories","MEGGO",2025-01-22,112734,2,mmr4r23xnc6oh1c77lysfbqg4,2025-01-26T02:31:09Z,"","Badass & Wholesome Productions",0.395,0.299,10,-18.573,1,0.0723,0.909,0.847,0.189,0.394,89.328,4
3OHsDfLRbjQDK3dz2XTV3e,"bark, dirt & thistles","eavesdropper ;; death stories","MEGGO",2025-01-22,201188,3,mmr4r23xnc6oh1c77lysfbqg4,2025-01-26T02:31:09Z,"","Badass & Wholesome Productions",0.553,0.403,2,-13.837,1,0.0656,0.828,0.00207,0.142,0.392,119.393,3
0jpmuSnqiVbSU4o09ox4hs,"Pink Cheetah Print Slip","Big After I Die","Charlie Houston",2025-01-31,107335,21,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.686,0.838,4,-5.288,0,0.074,0.0104,0.000692,0.272,0.897,167.011,4
7ljOGJKQLO3bdsyrbDHTsj,"Lighter","Big After I Die","Charlie Houston",2025-01-31,246040,40,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.56,0.578,2,-5.89,1,0.0324,0.0241,0.0012,0.0972,0.58,170.099,4
6U2JngwW4XsCLgvpqeLSQr,"Salt","Big After I Die","Charlie Houston",2025-01-31,209149,20,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.65,0.493,6,-8.236,0,0.119,0.792,0.0209,0.118,0.542,93.87,4
4YiJdhzprvrvCvLjK4yw75,"Stupid Love","Big After I Die","Charlie Houston",2025-01-31,192134,21,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.891,0.656,2,-4.015,0,0.0388,0.329,0.0171,0.0764,0.737,89.98,4
6sbEKxdcaBbtZnn6MwD1g2,"Spiral","Big After I Die","Charlie Houston",2025-01-31,237006,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.718,0.496,11,-5.481,1,0.0289,0.302,0.00982,0.175,0.509,129.981,4
3mESl9tpcy4hJl0hu5FvGb,"Slut For Excel","Big After I Die","Charlie Houston",2025-01-31,164671,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.885,0.757,9,-3.947,1,0.0896,0.0394,0.47,0.0842,0.91,118.054,4
2JFJdpu29ghdTSsUL8bQXO,"The Descent","Big After I Die","Charlie Houston",2025-01-31,215977,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.676,0.576,11,-5.371,0,0.0307,0.0454,0.00276,0.147,0.635,120.076,4
1xHafNOEbLNBE14S7L5XI0,"Lewps","Big After I Die","Charlie Houston",2025-01-31,178453,20,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.835,0.573,11,-4.86,0,0.0336,0.0429,0.0384,0.0687,0.807,111.035,4
6iWbeJpXyUlStLGwNtdNlF,"I Need U","Big After I Die","Charlie Houston",2025-01-31,225276,22,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:05:45Z,"","Arts & Crafts",0.652,0.433,9,-8.171,1,0.0549,0.429,0.0864,0.111,0.644,172.04,4
60Xe0BmQg7yNXzIA5TsnGX,"American Dream","Death & Love, Pt. 1","Circa Waves",2025-01-31,145058,38,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.585,0.518,6,-6.726,1,0.0387,0.000875,0.0000377,0.114,0.334,117.962,4
5Rj9peLU4mXQp6k8NrHvlk,"Like You Did Before","Death & Love, Pt. 1","Circa Waves",2025-01-31,187639,42,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.544,0.901,10,-3.741,1,0.0494,0.000397,0.0124,0.368,0.607,89.981,4
3fgjUE7CZsxXdezR4BEDGS,"We Made It","Death & Love, Pt. 1","Circa Waves",2025-01-31,194611,40,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.447,0.789,9,-4.176,1,0.0366,0.000372,0.000335,0.0992,0.217,132.016,4
7f48C0q0RDyNqXA7T7Yk49,"Le Bateau","Death & Love, Pt. 1","Circa Waves",2025-01-31,190302,42,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.671,0.815,0,-5.29,1,0.043,0.0609,0.0000269,0.113,0.933,155.962,4
0KhJSg3ZuOfKferXNH256y,"Hold It Steady","Death & Love, Pt. 1","Circa Waves",2025-01-31,206000,39,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.575,0.55,11,-7.544,0,0.0279,0.224,0.0000475,0.113,0.22,90.006,4
28p6cPTSRglxJjKYZQeJVH,"Let's Leave Together","Death & Love, Pt. 1","Circa Waves",2025-01-31,200740,48,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.605,0.915,4,-5.112,0,0.0414,0.039,0.0000148,0.176,0.964,153.021,4
7DJl7Bco7wJiA0pixZdOkj,"Blue Damselfly","Death & Love, Pt. 1","Circa Waves",2025-01-31,241651,38,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.662,0.802,9,-5.687,1,0.0322,0.177,0.0034,0.118,0.485,115.978,4
4oyr15ovGBoFFmh7RrtQyN,"Everything Changed","Death & Love, Pt. 1","Circa Waves",2025-01-31,229274,41,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.619,0.769,10,-5.008,1,0.0349,0.0154,0.00033,0.122,0.204,119.982,4
7bSJjM3TMo4pMWc2vCSIrb,"Bad Guys Always Win","Death & Love, Pt. 1","Circa Waves",2025-01-31,191498,37,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T18:47:38Z,"indie","Lower Third",0.341,0.903,9,-4.985,1,0.108,0.0213,0.000131,0.0355,0.173,103.981,1
0yKuBUmxlaLfmGore9BeMx,"Labyrinth in the Weeds","Exploding Star","Heather Maloney",2025-01-31,321253,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:11:13Z,"","Signature Sounds Recordings",0.576,0.247,7,-12.877,1,0.0329,0.914,0.00000878,0.367,0.216,108.451,4
0LDeoPBRsBqL9H0ZfQXFVn,"Exploding Star","Exploding Star","Heather Maloney",2025-01-31,220173,19,mmr4r23xnc6oh1c77lysfbqg4,2025-02-04T20:11:13Z,"","Signature Sounds Recordings",0.45,0.392,9,-9.996,1,0.0273,0.683,0.00000347,0.108,0.41,130.095,4
